id,sis_id,pre_confidence_level_combined,pre_overall_confidence_num,pre_iso_ortho_text,pre_iso_ortho_num,pre_ortho_iso_text,pre_ortho_iso_num,post_confidence_level_combined,post_overall_confidence_num,post_iso_ortho_text,post_iso_ortho_num,post_ortho_iso_text,post_ortho_iso_num
245478,293245571,"Agree,Agree",8,Agree,4,Agree,4,"Neutral,Neutral",6,Neutral,3,Neutral,3
248146,819823090,"Agree,Agree",8,Agree,4,Agree,4,"Neutral,Neutral",6,Neutral,3,Neutral,3
249755,337275773,"Agree,Agree",8,Agree,4,Agree,4,"Neutral,Neutral",6,Neutral,3,Neutral,3
258426,915512348,"Agree,Agree",8,Agree,4,Agree,4,"Neutral,Neutral",6,Neutral,3,Neutral,3
248243,909980188,"Agree,Agree",8,Agree,4,Agree,4,"Neutral,Neutral",6,Neutral,3,Neutral,3
201936,736595416,"Agree,Agree",8,Agree,4,Agree,4,"Neutral,Neutral",6,Neutral,3,Neutral,3
259789,462490210,"Agree,Agree",8,Agree,4,Agree,4,"Neutral,Neutral",6,Neutral,3,Neutral,3
245844,774904494,"Agree,Agree",8,Agree,4,Agree,4,"Neutral,Neutral",6,Neutral,3,Neutral,3
256555,226468951,"Agree,Disagree",6,Agree,4,Disagree,2,"Neutral,Neutral",6,Neutral,3,Neutral,3
234819,236153830,"Agree,Neutral",7,Agree,4,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
251929,309166967,"Agree,Neutral",7,Agree,4,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
193692,679253697,"Agree,Neutral",7,Agree,4,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
257755,392120104,"Agree,Neutral",7,Agree,4,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
254530,295898111,"Agree,Neutral",7,Agree,4,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
268444,533323197,"Agree,Neutral",7,Agree,4,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
256371,294286017,"Agree,Neutral",7,Agree,4,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
268292,669607076,"Disagree,Disagree",4,Disagree,2,Disagree,2,"Neutral,Neutral",6,Neutral,3,Neutral,3
253013,537164680,"Disagree,Disagree",4,Disagree,2,Disagree,2,"Neutral,Neutral",6,Neutral,3,Neutral,3
258191,498962224,"Disagree,Disagree",4,Disagree,2,Disagree,2,"Neutral,Neutral",6,Neutral,3,Neutral,3
245101,726519129,"Disagree,Neutral",5,Disagree,2,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
243752,267826815,"Neutral,Agree",7,Neutral,3,Agree,4,"Neutral,Neutral",6,Neutral,3,Neutral,3
258348,563173118,"Neutral,Agree",7,Neutral,3,Agree,4,"Neutral,Neutral",6,Neutral,3,Neutral,3
244961,237423070,"Neutral,Disagree",5,Neutral,3,Disagree,2,"Neutral,Neutral",6,Neutral,3,Neutral,3
247267,948100454,"Neutral,Disagree",5,Neutral,3,Disagree,2,"Neutral,Neutral",6,Neutral,3,Neutral,3
265535,325475909,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
261471,247918894,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
271439,657084183,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
212912,335246354,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
257749,954733071,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
234832,273946928,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
275907,649911679,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
268982,440750448,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
253823,461376061,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
256163,973031120,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
238277,904118927,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
261656,110265597,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
263178,822680633,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
250021,866408666,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
249781,444669583,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
244905,750738161,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
232981,436666227,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
238280,226880153,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
246735,848051990,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
272378,149259530,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Neutral,Neutral",6,Neutral,3,Neutral,3
265921,744810761,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Neutral,Neutral",6,Neutral,3,Neutral,3
265388,919691099,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Neutral,Neutral",6,Neutral,3,Neutral,3
214946,574105647,"Strongly disagree,Neutral",4,Strongly disagree,1,Neutral,3,"Neutral,Neutral",6,Neutral,3,Neutral,3
224345,898686927,"Strongly disagree,Strongly disagree",2,Strongly disagree,1,Strongly disagree,1,"Neutral,Neutral",6,Neutral,3,Neutral,3
269784,797696763,"Agree,Agree",8,Agree,4,Agree,4,"Neutral,Strongly agree",8,Neutral,3,Strongly agree,5
293151,560501710,"Agree,Agree",8,Agree,4,Agree,4,"Neutral,Strongly agree",8,Neutral,3,Strongly agree,5
265495,641748774,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Agree",9,Strongly agree,5,Agree,4
226241,365471806,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Agree",9,Strongly agree,5,Agree,4
253352,641357402,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Agree",9,Strongly agree,5,Agree,4
252346,703575558,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Agree",9,Strongly agree,5,Agree,4
253007,784209479,"Strongly agree,Agree",9,Strongly agree,5,Agree,4,"Strongly agree,Agree",9,Strongly agree,5,Agree,4
253814,823691350,"Strongly agree,Agree",9,Strongly agree,5,Agree,4,"Strongly agree,Agree",9,Strongly agree,5,Agree,4
272420,840742914,"Strongly agree,Neutral",8,Strongly agree,5,Neutral,3,"Strongly agree,Agree",9,Strongly agree,5,Agree,4
253994,221165062,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Agree",9,Strongly agree,5,Agree,4
268798,986818934,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Neutral",8,Strongly agree,5,Neutral,3
264984,238139581,"Agree,Neutral",7,Agree,4,Neutral,3,"Strongly agree,Neutral",8,Strongly agree,5,Neutral,3
210978,551805595,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
218107,962480086,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
265587,335975063,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
252715,334961911,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
17705,6625028,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
253929,587620760,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
263507,843151052,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
256311,952359688,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
265119,248870159,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
233350,712157833,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
264096,266920316,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
252532,605414195,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
260331,698195429,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
205054,372646963,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
262418,859888980,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
254552,308843487,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
253067,469980212,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
262456,626878829,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
222796,592630920,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
255560,702287044,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
263966,447633666,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
253799,344569630,"Agree,Agree",8,Agree,4,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
267370,715685957,"Agree,Disagree",6,Agree,4,Disagree,2,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
286676,404324257,"Agree,Neutral",7,Agree,4,Neutral,3,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
248231,982163993,"Agree,Neutral",7,Agree,4,Neutral,3,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
234255,115415697,"Disagree,Disagree",4,Disagree,2,Disagree,2,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
263934,508961752,"Disagree,Neutral",5,Disagree,2,Neutral,3,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
245854,361432353,"Neutral,Agree",7,Neutral,3,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
262479,658581974,"Neutral,Agree",7,Neutral,3,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
248559,222615104,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
258379,404078324,"Neutral,Neutral",6,Neutral,3,Neutral,3,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
261871,486977832,"Strongly agree,Agree",9,Strongly agree,5,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
249664,683065517,"Strongly agree,Agree",9,Strongly agree,5,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
279903,202235491,"Strongly agree,Agree",9,Strongly agree,5,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
251156,596884987,"Strongly agree,Agree",9,Strongly agree,5,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
252339,244687891,"Strongly agree,Agree",9,Strongly agree,5,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
261702,769757485,"Strongly agree,Agree",9,Strongly agree,5,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
254333,991193190,"Strongly agree,Agree",9,Strongly agree,5,Agree,4,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
210918,868305564,"Strongly agree,Disagree",7,Strongly agree,5,Disagree,2,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
251364,983765419,"Strongly agree,Neutral",8,Strongly agree,5,Neutral,3,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
254223,860122077,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
262809,726951392,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
215069,346499592,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
257247,893023446,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
212237,579693396,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
242338,399421334,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
212162,772558866,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
260771,639928800,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
259676,899359514,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
253031,844606637,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
265553,825448629,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
272288,240898101,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
173689,649574844,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
220998,891697674,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
286039,802004523,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
217082,546167955,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
271235,785221912,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
211269,147761076,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
254694,880006831,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
262171,962435074,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
208823,645810483,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
257943,970610856,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
195987,949250900,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
250090,313593320,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
282515,385567463,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
246803,328557074,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
203389,1601289,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
219330,683834908,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
200818,719721329,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
243915,388511596,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
255512,167500367,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
211664,289110631,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
234318,755860238,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
218608,363105428,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
259045,577047884,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
247726,103629858,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
268552,444858819,"Strongly disagree,Strongly disagree",2,Strongly disagree,1,Strongly disagree,1,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5
257435,534761295,"Neutral,Strongly disagree",4,Neutral,3,Strongly disagree,1,"Strongly disagree,Neutral",4,Strongly disagree,1,Neutral,3
218402,967368958,"Strongly disagree,Disagree",3,Strongly disagree,1,Disagree,2,"Strongly disagree,Neutral",4,Strongly disagree,1,Neutral,3
247497,968686296,"Agree,Agree",8,Agree,4,Agree,4,"Strongly disagree,Strongly agree",6,Strongly disagree,1,Strongly agree,5
193996,310066760,"Strongly agree,Strongly agree",10,Strongly agree,5,Strongly agree,5,"Strongly disagree,Strongly agree",6,Strongly disagree,1,Strongly agree,5
232871,605529857,"Agree,Disagree",6,Agree,4,Disagree,2,"Strongly disagree,Strongly disagree",2,Strongly disagree,1,Strongly disagree,1
197585,676346898,"Agree,Neutral",7,Agree,4,Neutral,3,"Strongly disagree,Strongly disagree",2,Strongly disagree,1,Strongly disagree,1
257707,249783909,"Strongly agree,Agree",9,Strongly agree,5,Agree,4,"Strongly disagree,Strongly disagree",2,Strongly disagree,1,Strongly disagree,1
206728,778074619,"Strongly disagree,Strongly disagree",2,Strongly disagree,1,Strongly disagree,1,"Strongly disagree,Strongly disagree",2,Strongly disagree,1,Strongly disagree,1
