id,sis_id,iso_ortho_gs_response,iso_ortho_gs_score,ortho_iso_gs_response,ortho_iso_gs_score,iso_ortho_hz_response,iso_ortho_hz_score,ortho_iso_hz_response,ortho_iso_hz_score,confidence_iso_ortho_ortho_iso,total_score
261576,553737645,D,1,B,1,"E,M",1,G,1,"Agree,Neutral",4
248230,813493529,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
254712,511305289,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
250584,505118794,D,1,B,1,"E,M",1,G,1,"Neutral,Neutral",4
251161,258474096,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
196898,800610925,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
258586,661603089,D,1,B,1,"E,M",1,G,1,"Neutral,Neutral",4
263566,642805718,D,1,B,1,"E,M",1,G,1,"Neutral,Neutral",4
257150,427137526,D,1,B,1,"E,M",1,G,1,"Strongly agree,Agree",4
255773,714415349,D,1,B,1,"E,M",1,G,1,"Strongly agree,Strongly agree",4
257196,413181708,D,1,B,1,"E,M",1,G,1,"Strongly agree,Agree",4
260810,408430567,D,1,B,1,"E,M",1,G,1,"Agree,Disagree",4
255139,695477535,D,1,B,1,"E,M",1,G,1,"Strongly agree,Agree",4
244596,141510153,D,1,B,1,"E,M",1,G,1,"Neutral,Agree",4
223769,162490147,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
208742,703006726,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
257849,762267774,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
256422,955636214,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
32557,219006556,D,1,B,1,"E,M",1,G,1,"Strongly disagree,Strongly disagree",4
268635,588809178,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
250907,890411849,D,1,B,1,"E,M",1,G,1,"Strongly agree,Strongly agree",4
265680,850828623,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
238258,565536680,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
248875,266999327,D,1,B,1,"E,M",1,G,1,"Neutral,Agree",4
254559,482182039,D,1,B,1,"E,M",1,G,1,"Agree,Strongly agree",4
271132,585854221,D,1,B,1,"E,M",1,G,1,"Neutral,Neutral",4
225675,774053597,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
260189,717360769,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
256457,480000262,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
252005,264535270,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
251932,995049364,D,1,B,1,"E,M",1,G,1,"Agree,Neutral",4
247128,416073758,D,1,B,1,"E,M",1,G,1,"Agree,Disagree",4
253635,811567424,D,1,B,1,"E,M",1,G,1,"Strongly agree,Strongly agree",4
209356,588330490,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
251149,914100413,D,1,B,1,"E,M",1,G,1,"Strongly agree,Strongly agree",4
239338,276520527,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
258675,637333664,D,1,B,1,"E,M",1,G,1,"Strongly agree,Strongly agree",4
258310,398098200,D,1,B,1,"E,M",1,G,1,"Agree,Neutral",4
254961,750702927,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
246335,994160474,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
258409,741924400,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
272450,394331911,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
246204,941890166,D,1,B,1,"E,M",1,G,1,"Strongly agree,Strongly agree",4
257121,283558558,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
201190,291750267,D,1,B,1,"E,M",1,G,1,"Strongly agree,Strongly agree",4
250572,639879703,D,1,B,1,"E,M",1,G,1,"Strongly agree,Strongly agree",4
245957,975030439,D,1,B,1,"E,M",1,G,1,"Neutral,Neutral",4
255031,537427364,D,1,B,1,"E,M",1,G,1,"Agree,Disagree",4
222908,410039321,D,1,B,1,"E,M",1,G,1,"Strongly agree,Strongly agree",4
159760,942343447,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
168299,915071378,D,1,B,1,"E,M",1,G,1,"Agree,Neutral",4
258737,862342495,D,1,B,1,"E,M",1,G,1,"Strongly agree,Strongly agree",4
254479,880552803,D,1,B,1,"E,M",1,G,1,"Strongly agree,Neutral",4
244433,395006926,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
245526,581173664,D,1,B,1,"E,M",1,G,1,"Strongly agree,Strongly agree",4
256741,628239350,D,1,B,1,"E,M",1,G,1,"Neutral,Neutral",4
271205,457103904,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
255347,566237842,D,1,B,1,"E,M",1,G,1,"Agree,Neutral",4
264377,466683087,D,1,B,1,"E,M",1,G,1,"Strongly agree,Agree",4
253717,207906995,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
270882,366510005,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
252247,563019503,D,1,B,1,"E,M",1,G,1,"Strongly agree,Strongly agree",4
129581,846854394,D,1,B,1,"E,M",1,G,1,"Strongly agree,Strongly agree",4
257680,232987571,D,1,B,1,"E,M",1,G,1,"Neutral,Neutral",4
246660,434313540,D,1,B,1,"E,M",1,G,1,"Agree,Neutral",4
245107,176884286,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
247597,107890076,D,1,B,1,"E,M",1,G,1,"Strongly agree,Strongly agree",4
256438,714176827,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
252394,601936324,D,1,B,1,"E,M",1,G,1,"Strongly agree,Strongly agree",4
248666,637763090,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
226230,227206654,D,1,B,1,"E,M",1,G,1,"Strongly agree,Strongly agree",4
214163,146148034,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
234439,2623324,D,1,B,1,"E,M",1,G,1,"Neutral,Neutral",4
241934,262160188,D,1,B,1,"E,M",1,G,1,"Strongly agree,Strongly agree",4
259511,696456803,D,1,B,1,"E,M",1,G,1,"Neutral,Neutral",4
259050,454020286,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
256608,544009347,D,1,B,1,"E,M",1,G,1,"Agree,Neutral",4
257192,681087165,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
252993,912017173,D,1,B,1,"E,M",1,G,1,"Strongly agree,Strongly agree",4
237560,378695272,D,1,B,1,"E,M",1,G,1,"Strongly agree,Strongly agree",4
252325,766578115,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
258639,805027536,D,1,B,1,"E,M",1,G,1,"Agree,Neutral",4
244998,221907863,D,1,B,1,"E,M",1,G,1,"Agree,Neutral",4
253851,403581489,D,1,B,1,"E,M",1,G,1,"Strongly agree,Agree",4
220359,998426583,D,1,B,1,"E,M",1,G,1,,4
256787,212341079,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
255830,983924483,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
250592,436044002,D,1,B,1,"E,M",1,G,1,"Neutral,Neutral",4
263993,729380054,D,1,B,1,"E,M",1,G,1,"Strongly agree,Strongly agree",4
252296,333445990,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
234983,385406809,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
268414,512163833,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
251970,353222583,D,1,B,1,"E,M",1,G,1,"Neutral,Neutral",4
252580,888873120,D,1,B,1,"E,M",1,G,1,"Strongly agree,Strongly agree",4
264422,563087690,D,1,B,1,"E,M",1,G,1,"Strongly agree,Agree",4
254266,311994446,D,1,B,1,"E,M",1,G,1,"Strongly disagree,Strongly disagree",4
116395,630621292,D,1,B,1,"E,M",1,G,1,"Strongly agree,Agree",4
255429,796033394,D,1,B,1,"E,M",1,G,1,"Agree,Neutral",4
247654,898801913,D,1,B,1,"E,M",1,G,1,"Neutral,Neutral",4
162185,354396585,D,1,B,1,"E,M",1,G,1,"Disagree,Agree",4
258210,499122390,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
249922,739162050,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
248730,901571339,D,1,B,1,"E,M",1,G,1,"Agree,Strongly agree",4
263040,107472552,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
257670,839042582,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
183053,928057503,D,1,B,1,"E,M",1,G,1,"Neutral,Neutral",4
252519,506757889,D,1,B,1,"E,M",1,G,1,"Neutral,Neutral",4
216470,438857684,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
247416,929666962,D,1,B,1,"E,M",1,G,1,"Strongly agree,Strongly agree",4
245458,716861238,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
167340,613626913,D,1,B,1,"E,M",1,G,1,"Disagree,Strongly disagree",4
258971,628421945,D,1,B,1,"E,M",1,G,1,"Strongly agree,Strongly agree",4
267027,173059133,D,1,B,1,"E,M",1,G,1,"Neutral,Neutral",4
266653,525697092,D,1,B,1,"E,M",1,G,1,"Neutral,Neutral",4
256636,283420348,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
252620,516650110,D,1,B,1,"E,M",1,G,1,"Agree,Strongly agree",4
249292,744908240,D,1,B,1,"E,M",1,G,1,"Disagree,Agree",4
247418,459733963,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
244332,122318481,D,1,B,1,"E,M",1,G,1,"Agree,Neutral",4
249148,935316133,D,1,B,1,"E,M",1,G,1,"Strongly agree,Strongly agree",4
215829,535169533,D,1,B,1,"E,M",1,G,1,"Strongly agree,Strongly agree",4
256238,524931604,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
253601,282318683,D,1,B,1,"E,M",1,G,1,"Neutral,Agree",4
241387,367677605,D,1,B,1,"E,M",1,G,1,"Strongly agree,Strongly agree",4
218079,985103822,D,1,B,1,"E,M",1,G,1,"Strongly agree,Strongly agree",4
242814,723797764,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
258657,238179567,D,1,B,1,"E,M",1,G,1,"Strongly agree,Strongly agree",4
208917,802032909,D,1,B,1,"E,M",1,G,1,"Strongly agree,Strongly agree",4
256346,367953141,D,1,B,1,"E,M",1,G,1,"Neutral,Neutral",4
256354,722781138,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
252496,417304423,D,1,B,1,"E,M",1,G,1,"Strongly agree,Strongly agree",4
266776,365232711,D,1,B,1,"E,M",1,G,1,"Strongly agree,Strongly agree",4
250790,889113633,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
249140,658595524,D,1,B,1,"E,M",1,G,1,"Strongly agree,Strongly agree",4
212711,781684792,D,1,B,1,"E,M",1,G,1,"Neutral,Agree",4
247545,678203962,D,1,B,1,"E,M",1,G,1,"Disagree,Disagree",4
251028,357553777,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
257129,531987395,D,1,B,1,"E,M",1,G,1,"Disagree,Disagree",4
248651,233000943,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
245299,793944809,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
257828,833581390,D,1,B,1,"E,M",1,G,1,"Neutral,Agree",4
255479,795452306,D,1,B,1,"E,M",1,G,1,"Disagree,Disagree",4
254155,785607380,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
238760,385201875,D,1,B,1,"E,M",1,G,1,"Strongly agree,Strongly agree",4
256924,822147134,D,1,B,1,"E,M",1,G,1,"Strongly agree,Strongly agree",4
216162,571631510,D,1,B,1,"E,M",1,G,1,"Neutral,Neutral",4
248435,472205364,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
212762,240931674,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
221345,548037038,D,1,B,1,"E,M",1,G,1,"Strongly agree,Strongly agree",4
213243,828086416,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
244943,161978642,D,1,B,1,"E,M",1,G,1,"Strongly agree,Strongly agree",4
247707,383560858,D,1,B,1,"E,M",1,G,1,"Strongly agree,Strongly agree",4
217080,312631997,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
252254,715387263,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
218020,749996243,D,1,B,1,"E,M",1,G,1,"Strongly agree,Strongly agree",4
245408,565722061,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
219862,303888651,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
256182,600808515,D,1,B,1,"E,M",1,G,1,"Neutral,Neutral",4
244547,164612240,D,1,B,1,"E,M",1,G,1,"Disagree,Disagree",4
211556,207386547,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
244645,606278623,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
263332,130296833,D,1,B,1,"E,M",1,G,1,"Strongly agree,Strongly agree",4
244748,233283357,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
261596,122450052,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
255741,392631419,D,1,B,1,"E,M",1,G,1,"Strongly agree,Strongly agree",4
238271,637094296,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
222384,414462370,D,1,B,1,"E,M",1,G,1,"Strongly agree,Agree",4
251141,129996234,D,1,B,1,"E,M",1,G,1,"Agree,Agree",4
